Date,Symbols,Close,High,Low,Open,Volume
2020-05-15,GOOGL,1373.06,1374.58,1339.0,1348.26,2077199
2020-05-15,FB,210.88,211.34,204.12,205.27,19383154
2020-05-15,PFE,35.621,36.007,35.266,35.81,25606714
2020-05-15,BNTX,49.49,49.74,48.2,48.51,793829
2020-05-15,MRNA,66.69,67.67,63.01,63.79,16341869
2020-05-14,AMZN,2388.85,2391.37,2353.21,2361.01,3648128
2020-05-14,GOOGL,1356.86,1357.37,1323.3,1333.52,1833017
2020-05-14,FB,206.81,206.93,200.69,202.56,17178947
2020-05-14,PFE,35.771,35.81,34.695,34.715,22491361
2020-05-14,BNTX,48.66,49.08,45.08,48.56,1099108
2020-05-14,MRNA,64.56,65.39,61.44,64.79,12198249
2020-05-13,AMZN,2367.92,2407.7,2337.805,2366.8,4782919
2020-05-13,GOOGL,1348.33,1385.33,1328.01,1376.16,2018404
2020-05-13,FB,205.1,210.78,202.11,209.43,20684559
2020-05-13,PFE,34.95,35.304,34.512,35.195,24738602
2020-05-13,BNTX,48.49,50.89,47.43,50.5,1468785
2020-05-13,MRNA,65.18,66.97,60.29,63.8003,22125959
2020-05-12,AMZN,2356.95,2418.9999,2355.0,2411.85,3074916
2020-05-12,GOOGL,1375.18,1414.33,1374.51,1408.22,1695874
2020-05-12,FB,210.1,215.275,210.0,213.29,14704647
2020-05-12,PFE,35.243,36.073,35.225,35.959,19446737
2020-05-12,BNTX,49.33,52.12,49.2,50.4,1910229
2020-05-12,MRNA,62.35,68.49,62.02,65.99,25934464
2020-05-11,AMZN,2409.0,2419.665,2372.11,2374.7,3259231
2020-05-11,GOOGL,1403.59,1415.53,1375.5,1376.79,1635856
2020-05-11,FB,213.18,215.0,210.37,210.8865,12911948
2020-05-11,PFE,35.942,36.045,35.053,35.139,25768090
2020-05-11,BNTX,49.98,50.79,47.9135,49.61,1887374
2020-05-11,MRNA,66.9,67.67,59.1401,59.6,34852044
2020-05-08,AMZN,2379.61,2387.2449,2357.0,2372.14,3211228
2020-05-08,GOOGL,1384.34,1396.64,1372.01,1381.82,1666487
2020-05-08,FB,212.35,213.21,210.85,212.24,12524048
2020-05-08,PFE,35.111,35.261,34.941,35.139,20016031
2020-05-08,BNTX,49.24,49.888,48.2076,49.16,697927
2020-05-08,MRNA,59.25,59.88,52.15,53.06,24135545
2020-05-07,AMZN,2367.61,2376.0,2343.11,2374.78,3396411
2020-05-07,GOOGL,1369.28,1375.9999,1352.5406,1361.31,1535819
2020-05-07,FB,211.26,211.6,209.04,211.16,15151976
2020-05-07,PFE,34.864,36.308,34.8,36.234,33739432
2020-05-07,BNTX,49.32,49.5,48.35,49.26,816587
2020-05-07,MRNA,53.19,55.99,51.06,55.78,30942700
2020-05-06,AMZN,2351.26,2357.45,2320.0,2329.44,3117814
2020-05-06,GOOGL,1345.43,1368.69,1345.13,1358.0,1586629
2020-05-06,FB,208.47,211.6,206.66,208.12,21856963
2020-05-06,PFE,35.969,36.437,35.969,36.398,24427063
2020-05-06,BNTX,47.78,50.2,47.5,50.14,889765
2020-05-06,MRNA,48.95,49.25,47.5201,48.45,6692345
2020-05-05,AMZN,2317.8,2351.0,2307.1251,2340.0,3242496
2020-05-05,GOOGL,1349.02,1371.01,1335.03,1337.5,1983318
2020-05-05,FB,207.07,210.38,206.5,207.02,21071223
2020-05-05,PFE,35.969,36.296,35.743,36.25,24504752
2020-05-05,BNTX,50.0,50.375,47.706,48.41,2604789
2020-05-05,MRNA,49.34,50.96,47.23,50.48,11160180
2020-05-04,AMZN,2315.99,2326.98,2256.38,2256.38,4865926
2020-05-04,GOOGL,1322.9,1324.47,1296.01,1308.13,1540347
2020-05-04,FB,205.26,205.91,198.7562,200.2,19250673
2020-05-04,PFE,35.138,35.418,34.942,35.12,20207546
2020-05-04,BNTX,45.78,47.4699,44.36,45.2,784856
2020-05-04,MRNA,50.5,50.5,48.0,48.05,10460549
2020-05-01,AMZN,2286.04,2362.44,2258.1901,2336.8,9772605
2020-05-01,GOOGL,1317.32,1351.43,1309.66,1324.09,2443554
2020-05-01,FB,202.27,207.28,199.0501,201.6,30415581
2020-05-01,PFE,35.156,35.436,34.919,35.353,23037924
2020-05-01,BNTX,45.11,46.99,43.0,46.0,874577
2020-05-01,MRNA,47.93,50.45,46.29,48.71,21701291
2020-04-30,AMZN,2474.0,2475.0,2396.01,2419.84,9534611
2020-04-30,GOOGL,1346.7,1350.0,1321.5,1331.36,2792124
2020-04-30,FB,204.71,209.69,201.5701,206.92,46230116
2020-04-30,PFE,35.829,35.969,34.895,35.493,29915862
2020-04-30,BNTX,47.48,49.22,46.02,49.21,1034115
2020-04-30,MRNA,45.99,48.37,45.82,46.78,7741871
2020-04-29,AMZN,2372.71,2391.89,2310.0,2330.01,4591593
2020-04-29,GOOGL,1342.18,1360.15,1326.73,1345.0,5417888
2020-04-29,FB,194.19,196.91,190.0,190.93,45954521
2020-04-29,PFE,35.606,36.007,35.223,35.922,26937123
2020-04-29,BNTX,49.25,49.7,46.13,48.0,1766385
2020-04-29,MRNA,46.37,46.9497,45.01,46.6,11761966
2020-04-28,AMZN,2314.08,2373.5,2306.0,2372.1,5269446
2020-04-28,GOOGL,1232.59,1284.76,1230.38,1283.2,4035007
2020-04-28,FB,182.91,189.2,182.56,188.66,21730986
2020-04-28,PFE,35.409,36.632,34.91,36.474,36229788
2020-04-28,BNTX,45.83,48.98,44.8,48.6,1511199
2020-04-28,MRNA,47.88,50.45,47.17,50.4,13067207
2020-04-27,AMZN,2376.0,2444.88,2363.0,2443.2,5645645
2020-04-27,GOOGL,1270.86,1294.1,1265.06,1292.0,2209333
2020-04-27,FB,187.5,193.75,187.41,192.657,29197750
2020-04-27,PFE,35.802,35.997,35.091,35.11,23763344
2020-04-27,BNTX,49.4,50.25,48.16,48.89,1183326
2020-04-27,MRNA,48.05,51.7,47.3,51.53,13744397
2020-04-24,AMZN,2410.22,2420.4332,2382.0,2417.0,3831797
2020-04-24,GOOGL,1276.6,1277.71,1244.0,1255.0,1872004
2020-04-24,FB,190.07,190.41,180.825,183.23,28868528
2020-04-24,PFE,34.915,34.959,34.357,34.409,17633460
2020-04-24,BNTX,47.75,51.49,47.6,51.24,1832381
2020-04-24,MRNA,50.5,50.5,47.1416,47.15,11712457
2020-04-23,AMZN,2399.45,2424.22,2382.08,2399.98,5066552
2020-04-23,GOOGL,1271.17,1288.15,1260.5301,1265.74,1710122
2020-04-23,FB,185.13,187.05,183.15,184.08,21426604
2020-04-23,PFE,34.269,34.933,33.886,33.886,20504037
2020-04-23,BNTX,50.0,58.0,49.22,58.0,4271168
2020-04-23,MRNA,47.44,50.7,46.89,49.1,15152351
2020-04-22,AMZN,2363.49,2394.0,2351.0,2369.0,4218295
2020-04-22,GOOGL,1258.41,1279.88,1237.2,1241.11,2315792
2020-04-22,FB,182.28,184.78,178.14,178.45,33369931
2020-04-22,PFE,33.858,34.559,33.738,34.522,20504771
2020-04-22,BNTX,53.5,55.85,45.2,54.44,10871099
2020-04-22,MRNA,51.2,51.82,49.06,50.61,11690439
2020-04-21,AMZN,2328.12,2428.3099,2279.66,2416.61,7476679
2020-04-21,GOOGL,1212.16,1250.0,1205.0,1242.71,2482404
2020-04-21,FB,170.8,175.38,168.3408,175.25,24850528
2020-04-21,PFE,33.27,33.558,33.037,33.42,24353765
2020-04-21,BNTX,42.26,45.9,39.8,45.27,1507269
2020-04-21,MRNA,49.26,56.38,43.11,53.0,39641959
2020-04-20,AMZN,2393.61,2444.98,2386.05,2389.95,5770694
2020-04-20,GOOGL,1261.15,1276.82,1256.44,1269.89,1764608
2020-04-20,FB,178.24,180.5,176.77,177.41,16110664
2020-04-20,PFE,33.699,34.474,33.699,33.98,22886243
2020-04-20,BNTX,43.37,45.9,41.0,41.49,1278759
2020-04-20,MRNA,51.69,54.95,44.51,45.0,34102467
2020-04-17,AMZN,2375.0,2400.0,2316.02,2372.33,7930010
2020-04-17,GOOGL,1279.0,1290.0,1266.0,1281.7,2552824
2020-04-17,FB,179.24,180.28,176.66,179.2,20974750
2020-04-17,PFE,34.474,34.559,33.729,34.093,24790092
2020-04-17,BNTX,40.81,41.7069,38.8753,40.3,1008282
2020-04-17,MRNA,46.85,49.0,43.38,48.99,32285976
2020-04-16,AMZN,2408.19,2460.9981,2335.0,2346.0,12038201
2020-04-16,GOOGL,1257.43,1273.3586,1238.2,1267.14,2894757
2020-04-16,FB,176.25,178.05,172.51,177.95,23593229
2020-04-16,PFE,33.513,33.868,33.227,33.738,20983524
2020-04-16,BNTX,38.79,39.26,37.0,38.76,849364
2020-04-16,MRNA,40.6,41.55,36.62,38.0735,20670718
2020-04-15,AMZN,2307.68,2333.369,2245.0,2257.68,6866567
2020-04-15,GOOGL,1257.3,1275.1099,1234.0,1246.51,2111842
2020-04-15,FB,176.97,178.19,172.82,175.1865,17423003
2020-04-15,PFE,33.596,33.84,33.232,33.679,21648664
2020-04-15,BNTX,38.58,41.24,38.13,40.9,980625
2020-04-15,MRNA,37.25,38.45,33.72,34.64,15682994
2020-04-14,AMZN,2283.32,2292.0,2186.21,2200.47,8087193
2020-04-14,GOOGL,1265.23,1275.7499,1228.5413,1239.9735,3167862
2020-04-14,FB,178.17,181.225,176.62,178.9765,21011815
2020-04-14,PFE,34.035,34.213,33.002,33.558,22190186
2020-04-14,BNTX,41.63,43.98,41.4,43.82,863881
2020-04-14,MRNA,34.66,34.99,33.15,34.0,8126897
2020-04-13,AMZN,2168.87,2180.0,2038.0,2040.0,6716709
2020-04-13,GOOGL,1210.41,1214.5199,1182.3318,1201.5,1935128
2020-04-13,FB,174.79,175.0,169.45,173.67,19355355
2020-04-13,PFE,32.821,33.606,32.428,33.586,18558559
2020-04-13,BNTX,41.71,46.39,41.0,46.02,880706
2020-04-13,MRNA,32.9,32.98,31.71,32.0,5603883
2020-04-09,AMZN,2042.76,2053.0,2017.66,2044.3,4655617
2020-04-09,GOOGL,1206.57,1221.99,1192.4166,1218.18,2701423
2020-04-09,FB,175.19,177.08,171.57,175.9,23534287
2020-04-09,PFE,33.055,33.407,32.551,32.718,31199851
2020-04-09,BNTX,45.41,53.0,45.0,52.01,1483016
2020-04-09,MRNA,31.86,32.92,31.32,32.55,4861753
2020-04-08,AMZN,2043.0,2044.0,2011.15,2021.0,3977313
2020-04-08,GOOGL,1207.0,1214.9,1183.954,1203.1,2016713
2020-04-08,FB,174.28,175.0,167.74,171.25,21664198
2020-04-08,PFE,32.318,32.505,31.235,31.748,25926885
2020-04-08,BNTX,44.95,48.1,44.5101,48.1,819781
2020-04-08,MRNA,32.42,32.94,31.7501,32.36,4119844
2020-04-07,AMZN,2011.6,2035.72,1997.62,2017.11,5113983
2020-04-07,GOOGL,1182.56,1220.775,1177.25,1217.01,3080955
2020-04-07,FB,168.83,173.39,166.01,171.79,31411919
2020-04-07,PFE,31.392,32.851,31.374,32.691,24608785
2020-04-07,BNTX,45.6,50.2,44.0,50.0,1461724
2020-04-07,MRNA,32.02,34.03,30.9801,33.81,10104337
2020-04-06,AMZN,1997.59,1998.52,1930.02,1936.0,5773181
2020-04-06,GOOGL,1183.19,1190.7547,1125.0,1133.0,3165991
2020-04-06,FB,165.55,166.2,158.51,160.15,28453581
2020-04-06,PFE,32.29,32.598,31.552,31.682,41142568
2020-04-06,BNTX,52.73,55.6,52.4,55.5,331184
2020-04-06,MRNA,34.64,35.185,33.33,34.91,10841594
2020-04-03,AMZN,1906.59,1926.33,1889.15,1911.15,3609870
2020-04-03,GOOGL,1092.7,1118.79,1075.08,1114.71,2568694
2020-04-03,FB,154.18,157.91,150.83,157.15,25983317
2020-04-03,PFE,31.421,31.655,30.476,30.476,33355702
2020-04-03,BNTX,52.75,57.98,52.01,57.98,227301
2020-04-03,MRNA,34.84,35.66,32.72,32.81,16896224
2020-04-02,AMZN,1918.83,1927.5258,1890.0,1901.64,4335985
2020-04-02,GOOGL,1117.03,1122.77,1093.13,1100.0,2820534
2020-04-02,FB,158.19,161.3509,155.92,159.1,20886309
2020-04-02,PFE,30.702,30.822,29.656,29.795,27616075
2020-04-02,BNTX,56.91,56.93,53.0,55.5,245896
2020-04-02,MRNA,33.2,33.39,29.84,30.6,15934404
2020-04-01,AMZN,1907.7,1944.96,1893.0,1932.97,4121875
2020-04-01,GOOGL,1102.1,1129.42,1093.49,1124.0,2598519
2020-04-01,FB,159.6,164.15,158.035,161.615,19507559
2020-04-01,PFE,29.656,30.151,29.45,29.814,27131240
2020-04-01,BNTX,52.92,58.195,52.48,56.35,259110
2020-04-01,MRNA,29.67,30.94,29.44,30.05,7004587
2020-03-31,AMZN,1949.72,1993.02,1944.01,1964.35,5123626
2020-03-31,GOOGL,1161.95,1173.4,1136.72,1148.73,3263971
2020-03-31,FB,166.8,170.93,164.2,165.48,23676283
2020-03-31,PFE,30.485,30.822,30.108,30.262,29934571
2020-03-31,BNTX,58.4,62.0,57.0,59.86,243388
2020-03-31,MRNA,29.95,30.98,29.2,30.6,6027880
2020-03-30,AMZN,1963.95,1973.63,1912.34,1922.83,6126087
2020-03-30,GOOGL,1146.31,1151.0,1098.4901,1132.64,2936827
2020-03-30,FB,165.95,166.75,158.06,159.18,22515225
2020-03-30,PFE,30.515,30.678,29.001,29.001,30416235
2020-03-30,BNTX,62.0,64.45,59.04,60.0,591215
2020-03-30,MRNA,30.48,31.69,28.27,30.59,10749923
2020-03-27,AMZN,1900.1,1939.79,1899.92,1930.86,5387897
2020-03-27,GOOGL,1110.26,1151.05,1104.0027,1127.47,3139661
2020-03-27,FB,156.79,160.09,154.75,158.2,24879869
2020-03-27,PFE,28.862,29.646,28.637,28.767,38894830
2020-03-27,BNTX,55.0,55.4,51.32,54.83,246275
2020-03-27,MRNA,30.05,31.09,27.95,28.37,12408297
2020-03-26,AMZN,1955.49,1956.49,1889.29,1902.0,6235118
2020-03-26,GOOGL,1162.92,1171.48,1092.03,1114.72,3834422
2020-03-26,FB,163.34,164.0,157.0201,158.25,26579021
2020-03-26,PFE,29.656,29.879,27.909,27.919,43963631
2020-03-26,BNTX,55.0,55.75,50.0,52.0,472542
2020-03-26,MRNA,27.94,28.79,27.56,27.56,5585886
2020-03-25,AMZN,1885.84,1950.26,1885.78,1920.69,6479073
2020-03-25,GOOGL,1101.62,1146.17,1083.01,1124.58,4516162
2020-03-25,FB,156.21,162.99,153.06,158.92,35184271
2020-03-25,PFE,27.786,28.693,27.087,27.554,45305361
2020-03-25,BNTX,47.2,53.685,47.2,53.63,333373
2020-03-25,MRNA,27.13,27.98,24.79,25.0,9651543
2020-03-24,AMZN,1940.1,1955.0,1900.3403,1951.495,7147080
2020-03-24,GOOGL,1130.01,1133.33,1086.43,1103.98,3623435
2020-03-24,FB,160.98,161.31,152.57,155.205,30440369
2020-03-24,PFE,27.741,28.067,26.993,27.563,45168759
2020-03-24,BNTX,53.64,58.99,48.02,58.9,579733
2020-03-24,MRNA,25.82,27.25,24.36,27.09,12550494
2020-03-23,AMZN,1902.83,1919.4,1812.0,1827.75,7808489
2020-03-23,GOOGL,1054.13,1066.91,1008.87,1056.37,4183629
2020-03-23,FB,148.1,152.31,142.25,149.66,29830765
2020-03-23,PFE,26.61,27.629,26.041,26.863,53687406
2020-03-23,BNTX,51.31,59.98,50.31,59.0,994200
2020-03-23,MRNA,26.57,29.81,26.25,28.71,11080845
2020-03-20,AMZN,1846.09,1957.0,1820.73,1926.31,9817850
2020-03-20,GOOGL,1068.21,1138.4783,1062.1,1130.9,4143897
2020-03-20,FB,149.73,159.27,148.0,156.02,32568398
2020-03-20,PFE,27.095,28.647,27.002,28.283,53317559
2020-03-20,BNTX,46.5,55.0,43.66,54.95,1173967
2020-03-20,MRNA,28.2,30.23,26.2,29.25,16522449
2020-03-19,AMZN,1880.93,1945.0,1832.65,1860.0,10399943
2020-03-19,GOOGL,1111.67,1152.61,1055.55,1088.22,3703248
2020-03-19,FB,153.13,159.9294,144.8,146.62,39862312
2020-03-19,PFE,28.412,30.123,28.03,30.093,60765231
2020-03-19,BNTX,59.3,83.3289,59.0,83.2,1598524
2020-03-19,MRNA,28.27,34.98,25.19,32.78,36952753
2020-03-18,AMZN,1830.0,1841.66,1745.0,1750.0,9645218
2020-03-18,GOOGL,1091.19,1104.99,1037.0,1059.94,4652238
2020-03-18,FB,146.96,148.18,137.1006,139.75,37553136
2020-03-18,PFE,30.226,30.459,28.31,28.74,44577738
2020-03-18,BNTX,92.0,105.0,82.2086,90.39,3026999
2020-03-18,MRNA,31.58,32.54,26.55,27.13,28702290
2020-03-17,AMZN,1807.84,1857.775,1689.2402,1775.47,10917129
2020-03-17,GOOGL,1118.06,1126.0,1049.1,1090.64,4159686
2020-03-17,FB,149.42,153.94,140.0,150.74,34255596
2020-03-17,PFE,30.039,30.495,28.571,29.554,55076527
2020-03-17,BNTX,66.6,76.0,56.01,65.0,2939806
2020-03-17,MRNA,28.18,32.7,27.3148,29.36,44484144
2020-03-16,AMZN,1689.15,1759.4519,1626.0318,1641.51,8917265
2020-03-16,GOOGL,1073.0,1145.47,1067.0801,1089.61,4825981
2020-03-16,FB,146.01,159.13,143.1,152.32,39120419
2020-03-16,PFE,28.189,30.155,27.693,27.965,51800091
2020-03-16,BNTX,40.0,52.8,38.0,49.36,1935943
2020-03-16,MRNA,26.49,27.8,22.22,23.76,39850785
2020-03-13,AMZN,1785.0,1786.31,1680.62,1755.0,8809725
2020-03-13,GOOGL,1214.27,1214.4,1112.29,1174.99,3969973
2020-03-13,FB,170.28,170.79,157.6,163.53,35028627
2020-03-13,PFE,30.553,30.711,28.235,29.206,61508971
2020-03-13,BNTX,30.93,31.98,29.19,30.0,197649
2020-03-13,MRNA,21.3,23.47,19.31,23.0,11853052
2020-03-12,AMZN,1676.61,1765.0,1675.0,1721.98,11346214
2020-03-12,GOOGL,1111.55,1188.75,1108.47,1122.62,4716293
2020-03-12,FB,154.47,166.6,154.34,159.54,43266335
2020-03-12,PFE,28.039,29.889,28.021,28.469,63721743
2020-03-12,BNTX,28.55,30.395,28.0,28.99,184055
2020-03-12,MRNA,22.3,24.28,21.9,22.8997,11305347
2020-03-11,AMZN,1820.86,1871.3194,1801.5,1857.85,5646831
2020-03-11,GOOGL,1210.9,1256.93,1191.14,1248.27,2741694
2020-03-11,FB,170.24,175.88,167.66,174.01,20397204
2020-03-11,PFE,30.048,31.645,29.571,31.532,66423144
2020-03-11,BNTX,32.17,34.095,31.0,33.4,118950
2020-03-11,MRNA,23.61,25.7491,22.5235,22.54,14825434
2020-03-10,AMZN,1891.82,1894.27,1818.17,1870.88,7133310
2020-03-10,GOOGL,1275.17,1275.85,1214.51,1254.39,2743566
2020-03-10,FB,178.19,178.29,169.5,174.67,24517791
2020-03-10,PFE,32.309,32.373,30.832,32.29,41188440
2020-03-10,BNTX,33.96,35.83,31.4522,35.08,327522
2020-03-10,MRNA,22.34,25.93,21.28,25.71,13019221
2020-03-09,AMZN,1800.61,1862.77,1761.2901,1773.86,7813232
2020-03-09,GOOGL,1215.79,1252.73,1198.04,1204.96,3462578
2020-03-09,FB,169.5,175.0,165.19,169.6,29949041
2020-03-09,PFE,31.532,32.403,30.972,31.253,43865553
2020-03-09,BNTX,33.48,35.9,32.3996,35.15,190150
2020-03-09,MRNA,24.29,30.0,24.16,30.0,14124076
2020-03-06,AMZN,1901.09,1910.87,1869.5,1875.0,5273580
2020-03-06,GOOGL,1295.74,1302.75,1257.21,1271.5,3232315
2020-03-06,FB,181.09,183.78,176.26,178.33,24559550
2020-03-06,PFE,32.708,32.851,31.868,32.411,41577332
2020-03-06,BNTX,38.09,40.9455,35.61,38.0,279233
2020-03-06,MRNA,29.61,29.8,27.67,27.98,21097488
2020-03-05,AMZN,1924.03,1960.72,1910.0,1933.0,4748210
2020-03-05,GOOGL,1314.76,1353.63,1301.64,1345.55,2718982
2020-03-05,FB,185.17,188.99,183.8901,186.78,19333425
2020-03-05,PFE,33.12,33.792,32.836,33.298,35650298
2020-03-05,BNTX,37.12,38.06,35.64,37.71,77056
2020-03-05,MRNA,28.01,28.95,26.535,27.49,14669976
2020-03-04,AMZN,1975.83,1978.0,1922.0,1946.57,4772919
2020-03-04,GOOGL,1381.6,1382.78,1337.0,1358.96,2379856
2020-03-04,FB,191.76,191.83,186.39,189.17,23062473
2020-03-04,PFE,33.999,34.054,32.644,32.784,39323321
2020-03-04,BNTX,39.19,39.3,38.0,39.0,127114
2020-03-04,MRNA,27.49,28.72,26.8,27.99,11817666
2020-03-03,AMZN,1908.99,1996.33,1888.09,1975.37,7534491
2020-03-03,GOOGL,1337.72,1408.19,1329.24,1397.68,2830112
2020-03-03,FB,185.89,197.24,183.97,196.22,27984104
2020-03-03,PFE,32.038,33.42,31.625,32.86,46903424
2020-03-03,BNTX,38.48,40.998,36.6,36.635,297978
2020-03-03,MRNA,27.91,28.6,26.6,27.87,17599114
2020-03-02,AMZN,1953.95,1954.51,1870.0,1909.52,6761651
2020-03-02,GOOGL,1386.32,1387.47,1325.2,1351.39,2771463
2020-03-02,FB,196.44,196.57,188.85,194.03,24948955
2020-03-02,PFE,32.579,32.644,31.239,31.673,42698022
2020-03-02,BNTX,36.6,36.6,34.0,35.01,185096
2020-03-02,MRNA,29.88,30.75,25.21,27.0,33084026
2020-02-28,AMZN,1883.75,1889.76,1811.13,1814.59,9493797
2020-02-28,GOOGL,1339.25,1342.45,1268.21,1271.91,4010900
2020-02-28,FB,192.47,192.74,181.82,182.695,32583494
2020-02-28,PFE,31.215,31.701,30.382,31.28,67115056
2020-02-28,BNTX,35.1,35.1,32.85,33.4,234414
2020-02-28,MRNA,25.93,25.95,22.015,23.38,24425125
2020-02-27,AMZN,1884.3,1975.0,1882.76,1934.38,8143993
2020-02-27,GOOGL,1314.95,1369.4,1314.24,1359.14,3114476
2020-02-27,FB,189.75,195.88,189.5,191.82,21682626
2020-02-27,PFE,31.851,33.354,31.851,32.167,56320148
2020-02-27,BNTX,33.88,33.97,31.0494,31.91,112389
2020-02-27,MRNA,26.16,35.98,23.05,35.88,68256337
2020-02-26,AMZN,1979.59,2014.67,1960.45,1970.28,5240402
2020-02-26,GOOGL,1390.47,1413.67,1376.55,1393.36,2490178
2020-02-26,FB,197.2,201.21,195.49,197.19,16555210
2020-02-26,PFE,32.428,32.888,31.775,31.98,48680591
2020-02-26,BNTX,33.75,34.39,31.55,31.85,213280
2020-02-26,MRNA,29.16,29.98,27.08,29.05,78016785
2020-02-25,AMZN,1972.74,2034.6,1958.42,2026.42,6219094
2020-02-25,GOOGL,1386.32,1436.85,1380.42,1431.0,2578966
2020-02-25,FB,196.77,203.5,195.954,202.25,21433487
2020-02-25,PFE,31.691,32.448,31.486,32.393,42539971
2020-02-25,BNTX,33.44,33.96,30.0,30.0,201473
2020-02-25,MRNA,23.76,26.55,20.51,22.15,65001881
2020-02-24,AMZN,2009.29,2039.3,1987.97,2003.18,6546997
2020-02-24,GOOGL,1419.86,1436.38,1406.79,1423.05,2478039
2020-02-24,FB,200.72,203.65,198.17,201.8,23080057
2020-02-24,PFE,32.383,33.06,32.318,32.728,38568690
2020-02-24,BNTX,30.6,31.1,29.14,30.0,148391
2020-02-24,MRNA,18.59,19.28,18.3,19.23,7605391
2020-02-21,AMZN,2095.97,2144.55,2088.0,2142.15,4650740
2020-02-21,GOOGL,1483.46,1510.95,1478.49,1504.58,2126843
2020-02-21,FB,210.18,214.237,208.831,213.48,14098432
2020-02-21,PFE,33.363,33.456,33.186,33.4,32937109
2020-02-21,BNTX,32.35,32.46,31.27,31.8,158734
2020-02-21,MRNA,18.23,18.55,17.91,18.47,3696712
2020-02-20,AMZN,2153.1,2176.79,2127.45,2173.07,3131342
2020-02-20,GOOGL,1516.99,1527.07,1504.26,1519.01,1298386
2020-02-20,FB,214.58,218.765,212.945,216.52,13109213
2020-02-20,PFE,33.484,33.679,33.075,33.354,43631156
2020-02-20,BNTX,32.38,32.58,31.005,31.72,152158
2020-02-20,MRNA,18.54,19.17,18.42,18.86,4562216
2020-02-19,AMZN,2170.22,2185.1,2161.12,2167.8,2561165
2020-02-19,GOOGL,1524.87,1530.74,1520.98,1527.2,1137338
2020-02-19,FB,217.49,218.32,216.11,217.99,12135114
2020-02-19,PFE,33.84,34.093,33.822,33.999,18031203
2020-02-19,BNTX,32.25,32.29,30.75,31.5,253769
2020-02-19,MRNA,18.92,19.24,18.725,19.09,3148012
2020-02-18,AMZN,2155.67,2166.07,2124.11,2125.02,2951070
2020-02-18,GOOGL,1519.44,1530.56,1511.01,1514.34,1284011
2020-02-18,FB,217.8,217.975,213.4,213.55,15630026
2020-02-18,PFE,33.924,34.25,33.875,34.111,18283013
2020-02-18,BNTX,31.54,31.54,30.26,30.49,66237
2020-02-18,MRNA,18.91,19.35,18.57,19.14,4129369
2020-02-14,AMZN,2134.87,2159.04,2125.89,2155.68,2606169
2020-02-14,GOOGL,1518.73,1520.05,1505.55,1514.53,1159857
2020-02-14,FB,214.18,214.93,212.65,214.0,10741747
2020-02-14,PFE,34.102,34.596,34.017,34.531,21338385
2020-02-14,BNTX,30.75,31.57,29.72,31.0,128689
2020-02-14,MRNA,19.0,19.29,18.85,19.27,5384464
2020-02-13,AMZN,2149.87,2170.28,2142.0,2144.99,3031791
2020-02-13,GOOGL,1513.39,1525.95,1504.0,1510.0,1145658
2020-02-13,FB,213.14,214.326,209.18,209.524,15396625
2020-02-13,PFE,34.493,35.1,34.452,35.1,22448569
2020-02-13,BNTX,30.64,30.64,29.08,29.51,107065
2020-02-13,MRNA,19.045,19.8,18.89,19.36,6837002
2020-02-12,AMZN,2160.0,2180.25,2155.29,2163.2,3334264
2020-02-12,GOOGL,1518.63,1520.3,1508.67,1515.86,1552136
2020-02-12,FB,210.76,211.22,207.4,207.85,13813704
2020-02-12,PFE,35.25,35.67,35.232,35.577,23306552
2020-02-12,BNTX,29.56,31.0999,29.0,30.0,157673
2020-02-12,MRNA,19.01,19.67,18.5,19.64,19231794
2020-02-11,AMZN,2150.8,2185.95,2136.0,2150.9,5746011
2020-02-11,GOOGL,1510.06,1529.88,1505.45,1513.27,1742647
2020-02-11,FB,207.19,210.86,206.51,210.19,25030810
2020-02-11,PFE,35.577,35.615,35.263,35.39,16280302
2020-02-11,BNTX,30.71,31.48,29.8,31.48,175348
2020-02-11,MRNA,21.35,22.74,21.28,22.09,6188339
2020-02-10,AMZN,2133.91,2135.6,2084.96,2085.01,5056235
2020-02-10,GOOGL,1508.66,1508.88,1475.2,1477.23,1915072
2020-02-10,FB,213.06,213.8,210.66,211.52,11856350
2020-02-10,PFE,35.316,35.7,35.232,35.69,20314105
2020-02-10,BNTX,32.12,32.15,30.11,30.99,121714
2020-02-10,MRNA,23.65,23.95,22.3832,23.5,9356771
2020-02-07,AMZN,2079.28,2098.53,2038.1,2041.99,5095347
2020-02-07,GOOGL,1479.11,1485.25,1465.41,1467.39,1418049
2020-02-07,FB,212.33,212.82,209.93,210.3,12242530
2020-02-07,PFE,35.54,35.866,35.427,35.829,22249379
2020-02-07,BNTX,30.88,32.49,30.07,31.88,166670
2020-02-07,MRNA,23.24,23.39,19.79,19.79,10144169
2020-02-06,AMZN,2050.23,2056.3,2024.8,2041.02,3182954
2020-02-06,GOOGL,1475.97,1481.56,1450.48,1451.98,1891079
2020-02-06,FB,210.85,211.19,209.338,210.47,10567533
2020-02-06,PFE,35.735,35.959,35.521,35.904,21380059
2020-02-06,BNTX,32.93,32.93,29.68,32.0,387382
2020-02-06,MRNA,19.88,20.32,19.7,20.27,1929739
2020-02-05,AMZN,2039.87,2071.02,2032.0,2071.02,4376174
2020-02-05,GOOGL,1446.05,1464.58,1429.68,1463.61,1818793
2020-02-05,FB,210.11,212.73,208.71,212.51,12538154
